2026-03-22 20:19:37,290: root: INFO: MLTrader : Executing the initialize lifecycle method
2026-03-22 20:19:38,165: root: INFO: Current backtesting datetime 2026-01-02 08:30:00-05:00
2026-03-22 20:19:38,166: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2026-03-22 20:19:38,167: root: INFO: Current backtesting datetime 2026-01-02 09:30:00-05:00
2026-03-22 20:19:38,167: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2026-03-22 20:19:38,168: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2026-03-22 20:19:38[0m
2026-03-22 20:19:44,293: root: INFO: [34mMLTrader : Trading iteration ended at 2026-03-22 20:19:44[0m
2026-03-22 20:19:44,294: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2026-03-22 20:19:44,295: root: INFO: Current backtesting datetime 2026-01-02 16:00:00-05:00
2026-03-22 20:19:44,296: root: INFO: Current backtesting datetime 2026-01-03 09:30:00-05:00
2026-03-22 20:19:44,296: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2026-03-22 20:19:44,298: root: INFO: Current backtesting datetime 2026-01-03 09:29:00-05:00
2026-03-22 20:19:44,299: root: INFO: Current backtesting datetime 2026-01-03 09:29:00-05:00
2026-03-22 20:19:44,299: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2026-03-22 20:19:44,300: root: INFO: Current backtesting datetime 2026-01-05 08:30:00-05:00
2026-03-22 20:19:44,300: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2026-03-22 20:19:44,301: root: INFO: Current backtesting datetime 2026-01-05 09:30:00-05:00
2026-03-22 20:19:44,301: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2026-03-22 20:19:44,302: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2026-03-22 20:19:44[0m
2026-03-22 20:19:44,598: root: INFO: [34mMLTrader : Trading iteration ended at 2026-03-22 20:19:44[0m
2026-03-22 20:19:44,599: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2026-03-22 20:19:44,600: root: INFO: Current backtesting datetime 2026-01-05 16:00:00-05:00
2026-03-22 20:19:44,600: root: INFO: Current backtesting datetime 2026-01-06 09:30:00-05:00
2026-03-22 20:19:44,601: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2026-03-22 20:19:44[0m
2026-03-22 20:19:44,878: root: INFO: [34mMLTrader : Trading iteration ended at 2026-03-22 20:19:44[0m
2026-03-22 20:19:44,880: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2026-03-22 20:19:44,881: root: INFO: Current backtesting datetime 2026-01-06 16:00:00-05:00
2026-03-22 20:19:44,881: root: INFO: Current backtesting datetime 2026-01-07 09:30:00-05:00
2026-03-22 20:19:44,882: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2026-03-22 20:19:44[0m
2026-03-22 20:19:45,196: root: INFO: [34mMLTrader : Trading iteration ended at 2026-03-22 20:19:45[0m
2026-03-22 20:19:45,197: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2026-03-22 20:19:45,198: root: INFO: Current backtesting datetime 2026-01-07 16:00:00-05:00
2026-03-22 20:19:45,199: root: INFO: Current backtesting datetime 2026-01-08 09:30:00-05:00
2026-03-22 20:19:45,199: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2026-03-22 20:19:45[0m
2026-03-22 20:19:45,469: root: INFO: [34mMLTrader : Trading iteration ended at 2026-03-22 20:19:45[0m
2026-03-22 20:19:45,470: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2026-03-22 20:19:45,471: root: INFO: Current backtesting datetime 2026-01-08 16:00:00-05:00
2026-03-22 20:19:45,472: root: INFO: Current backtesting datetime 2026-01-09 09:30:00-05:00
2026-03-22 20:19:45,473: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2026-03-22 20:19:45[0m
2026-03-22 20:19:45,956: root: INFO: [34mMLTrader : Trading iteration ended at 2026-03-22 20:19:45[0m
2026-03-22 20:19:45,957: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2026-03-22 20:19:45,958: root: INFO: Current backtesting datetime 2026-01-09 16:00:00-05:00
2026-03-22 20:19:45,958: root: INFO: Current backtesting datetime 2026-01-10 09:30:00-05:00
2026-03-22 20:19:45,959: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2026-03-22 20:19:45,961: root: INFO: Current backtesting datetime 2026-01-10 09:29:00-05:00
2026-03-22 20:19:45,962: root: INFO: Current backtesting datetime 2026-01-10 09:29:00-05:00
2026-03-22 20:19:45,962: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2026-03-22 20:19:45,963: root: INFO: Current backtesting datetime 2026-01-12 08:30:00-05:00
2026-03-22 20:19:45,963: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2026-03-22 20:19:45,963: root: INFO: Current backtesting datetime 2026-01-12 09:30:00-05:00
2026-03-22 20:19:45,964: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2026-03-22 20:19:45,964: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2026-03-22 20:19:45[0m
2026-03-22 20:19:46,298: root: INFO: [34mMLTrader : Trading iteration ended at 2026-03-22 20:19:46[0m
2026-03-22 20:19:46,299: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2026-03-22 20:19:46,300: root: INFO: Current backtesting datetime 2026-01-12 16:00:00-05:00
2026-03-22 20:19:46,300: root: INFO: Current backtesting datetime 2026-01-13 09:30:00-05:00
2026-03-22 20:19:46,301: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2026-03-22 20:19:46[0m
2026-03-22 20:19:46,808: root: INFO: [34mMLTrader : Trading iteration ended at 2026-03-22 20:19:46[0m
2026-03-22 20:19:46,809: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2026-03-22 20:19:46,810: root: INFO: Current backtesting datetime 2026-01-13 16:00:00-05:00
2026-03-22 20:19:46,810: root: INFO: Current backtesting datetime 2026-01-14 09:30:00-05:00
2026-03-22 20:19:46,811: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2026-03-22 20:19:46[0m
2026-03-22 20:19:47,060: root: INFO: [34mMLTrader : Trading iteration ended at 2026-03-22 20:19:47[0m
2026-03-22 20:19:47,061: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2026-03-22 20:19:47,062: root: INFO: Current backtesting datetime 2026-01-14 16:00:00-05:00
2026-03-22 20:19:47,062: root: INFO: Current backtesting datetime 2026-01-15 09:30:00-05:00
2026-03-22 20:19:47,063: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2026-03-22 20:19:47[0m
2026-03-22 20:19:47,407: root: INFO: [34mMLTrader : Trading iteration ended at 2026-03-22 20:19:47[0m
2026-03-22 20:19:47,408: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2026-03-22 20:19:47,409: root: INFO: Current backtesting datetime 2026-01-15 16:00:00-05:00
2026-03-22 20:19:47,409: root: INFO: Current backtesting datetime 2026-01-16 09:30:00-05:00
2026-03-22 20:19:47,410: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2026-03-22 20:19:47[0m
2026-03-22 20:19:47,644: root: INFO: [32mNew market order of | 194 AAPL sell | at price $180.52999999999997 of class bracket with status unprocessed was submitted.[0m
2026-03-22 20:19:47,650: root: INFO: [34mMLTrader : Trading iteration ended at 2026-03-22 20:19:47[0m
2026-03-22 20:19:47,650: root: INFO: Getting historical prices for AAPL, 2 bars, minute
2026-03-22 20:19:47,657: root: INFO: market order of | 194 AAPL sell | at price $180.52999999999997 of class bracket with status new was sent to broker backtesting
2026-03-22 20:19:47,657: root: INFO: market order of | 194 AAPL sell | at price $180.52999999999997 of class bracket with status new was sent to broker backtesting
2026-03-22 20:19:47,657: root: INFO: [32mFilled Transaction: sell 194 of AAPL at 257.90000000 USD per share[0m
2026-03-22 20:19:47,657: root: INFO: market order of | 194 AAPL sell | at price $180.52999999999997 of class bracket with status new was filled
